"Tanggal","SKU","Produk","Kategori","Rasa","Ukuran","UrutanUkuran","JenisPacking","IsiKemasan","HargaSatuan","IsiPerKarton","KapasitasMesin","Lokasi","BulanKe","NamaBulan","AngkaBulan","Jenis","Permintaan","Plan","Skenario","Faktor"
2025-11-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",191,NA,"Pesimis",0.9
2025-12-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",245,NA,"Normal",1
2025-12-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",245,NA,"Optimis",1.1
2025-12-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",245,NA,"Pesimis",0.9
2026-01-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",1,"Januari",0.760458029365592,"Plan",NA,146.768399667559,"Normal",1
2026-01-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",1,"Januari",0.760458029365592,"Plan",NA,161.445239634315,"Optimis",1.1
2026-01-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",1,"Januari",0.760458029365592,"Plan",NA,132.091559700803,"Pesimis",0.9
2026-02-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",2,"Februari",0.788253763043679,"Plan",NA,152.13297626743,"Normal",1
2026-02-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",2,"Februari",0.788253763043679,"Plan",NA,167.346273894173,"Optimis",1.1
2026-02-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",2,"Februari",0.788253763043679,"Plan",NA,136.919678640687,"Pesimis",0.9
2026-03-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",3,"Maret",0.901006556468741,"Plan",NA,173.894265398467,"Normal",1
2026-03-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",3,"Maret",0.901006556468741,"Plan",NA,191.283691938314,"Optimis",1.1
2026-03-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",3,"Maret",0.901006556468741,"Plan",NA,156.50483885862,"Pesimis",0.9
2026-04-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",4,"April",0.93194200757226,"Plan",NA,179.864807461446,"Normal",1
2026-04-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",4,"April",0.93194200757226,"Plan",NA,197.851288207591,"Optimis",1.1
2026-04-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",4,"April",0.93194200757226,"Plan",NA,161.878326715302,"Pesimis",0.9
2026-05-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",5,"Mei",1.00212392649367,"Plan",NA,193.409917813279,"Normal",1
2026-05-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",5,"Mei",1.00212392649367,"Plan",NA,212.750909594607,"Optimis",1.1
2026-05-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",5,"Mei",1.00212392649367,"Plan",NA,174.068926031951,"Pesimis",0.9
2026-06-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",6,"Juni",1.14507341398098,"Plan",NA,220.999168898329,"Normal",1
2026-06-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",6,"Juni",1.14507341398098,"Plan",NA,243.099085788161,"Optimis",1.1
2026-06-01,"KK-PAP-SED-SAC","Keripik Kentang","Makanan","Paprika","Sedang",2,"Sachet","120 g",11000,24,2200,"Pabrik B",6,"Juni",1.14507341398098,"Plan",NA,198.899252008496,"Pesimis",0.9
2023-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",337,NA,"Normal",1
2023-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",337,NA,"Optimis",1.1
2023-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",337,NA,"Pesimis",0.9
2023-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",397,NA,"Normal",1
2023-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",397,NA,"Optimis",1.1
2023-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",397,NA,"Pesimis",0.9
2023-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",449,NA,"Normal",1
2023-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",449,NA,"Optimis",1.1
2023-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",449,NA,"Pesimis",0.9
2023-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",550,NA,"Normal",1
2023-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",550,NA,"Optimis",1.1
2023-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",550,NA,"Pesimis",0.9
2023-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",637,NA,"Normal",1
2023-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",637,NA,"Optimis",1.1
2023-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",637,NA,"Pesimis",0.9
2023-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",678,NA,"Normal",1
2023-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",678,NA,"Optimis",1.1
2023-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",678,NA,"Pesimis",0.9
2023-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",495,NA,"Normal",1
2023-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",495,NA,"Optimis",1.1
2023-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",495,NA,"Pesimis",0.9
2023-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",561,NA,"Normal",1
2023-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",561,NA,"Optimis",1.1
2023-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",561,NA,"Pesimis",0.9
2023-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",539,NA,"Normal",1
2023-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",539,NA,"Optimis",1.1
2023-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",539,NA,"Pesimis",0.9
2023-10-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",546,NA,"Normal",1
2023-10-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",546,NA,"Optimis",1.1
2023-10-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",546,NA,"Pesimis",0.9
2023-11-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",787,NA,"Normal",1
2023-11-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",787,NA,"Optimis",1.1
2023-11-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",787,NA,"Pesimis",0.9
2023-12-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",791,NA,"Normal",1
2023-12-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",791,NA,"Optimis",1.1
2023-12-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",791,NA,"Pesimis",0.9
2024-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",482,NA,"Normal",1
2024-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",482,NA,"Optimis",1.1
2024-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",482,NA,"Pesimis",0.9
2024-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",472,NA,"Normal",1
2024-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",472,NA,"Optimis",1.1
2024-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",472,NA,"Pesimis",0.9
2024-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",541,NA,"Normal",1
2024-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",541,NA,"Optimis",1.1
2024-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",541,NA,"Pesimis",0.9
2024-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",624,NA,"Normal",1
2024-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",624,NA,"Optimis",1.1
2024-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",624,NA,"Pesimis",0.9
2024-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",1578,NA,"Normal",1
2024-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",1578,NA,"Optimis",1.1
2024-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",1578,NA,"Pesimis",0.9
2024-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",734,NA,"Normal",1
2024-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",734,NA,"Optimis",1.1
2024-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",734,NA,"Pesimis",0.9
2024-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",733,NA,"Normal",1
2024-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",733,NA,"Optimis",1.1
2024-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",733,NA,"Pesimis",0.9
2024-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",602,NA,"Normal",1
2024-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",602,NA,"Optimis",1.1
2024-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",602,NA,"Pesimis",0.9
2024-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",757,NA,"Normal",1
2024-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",757,NA,"Optimis",1.1
2024-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",757,NA,"Pesimis",0.9
2024-10-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",781,NA,"Normal",1
2024-10-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",781,NA,"Optimis",1.1
2024-10-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",781,NA,"Pesimis",0.9
2024-11-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",922,NA,"Normal",1
2024-11-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",922,NA,"Optimis",1.1
2024-11-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",922,NA,"Pesimis",0.9
2024-12-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",1097,NA,"Normal",1
2024-12-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",1097,NA,"Optimis",1.1
2024-12-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",1097,NA,"Pesimis",0.9
2025-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",639,NA,"Normal",1
2025-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",639,NA,"Optimis",1.1
2025-01-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",639,NA,"Pesimis",0.9
2025-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",590,NA,"Normal",1
2025-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",590,NA,"Optimis",1.1
2025-02-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",590,NA,"Pesimis",0.9
2025-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",905,NA,"Normal",1
2025-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",905,NA,"Optimis",1.1
2025-03-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",905,NA,"Pesimis",0.9
2025-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",905,NA,"Normal",1
2025-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",905,NA,"Optimis",1.1
2025-04-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",905,NA,"Pesimis",0.9
2025-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",873,NA,"Normal",1
2025-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",873,NA,"Optimis",1.1
2025-05-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",873,NA,"Pesimis",0.9
2025-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",891,NA,"Normal",1
2025-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",891,NA,"Optimis",1.1
2025-06-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",891,NA,"Pesimis",0.9
2025-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",910,NA,"Normal",1
2025-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",910,NA,"Optimis",1.1
2025-07-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",910,NA,"Pesimis",0.9
2025-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",808,NA,"Normal",1
2025-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",808,NA,"Optimis",1.1
2025-08-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",808,NA,"Pesimis",0.9
2025-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",942,NA,"Normal",1
2025-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",942,NA,"Optimis",1.1
2025-09-01,"TB-JAS-BES-KAC","Teh Botol","Minuman","Jasmin","Besar",3,"Botol Kaca","1.000 ml",18000,6,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",942,NA,"Pesimis",0.9
